Year,State,Value
2007,VERMONT,"12,743"
2007,VERMONT, (D)
2007,VERMONT, (D)
2007,VERMONT,70
2007,VERMONT,"3,704"
2007,VERMONT,"11,681"
2007,VERMONT, (D)
2007,VERMONT, (D)
2007,VERMONT,"4,990"
2007,VERMONT,"11,540"
2007,VIRGINIA,"1,770"
2007,VIRGINIA,240
2007,VIRGINIA,"5,030"
2007,VIRGINIA,"11,979"
2007,VIRGINIA, (D)
2007,VIRGINIA,"11,100"
2007,VIRGINIA,690
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA,"14,400"
2007,VIRGINIA,"2,680"
2007,VIRGINIA,480
2007,VIRGINIA,720
2007,VIRGINIA,"5,510"
2007,VIRGINIA, (D)
2007,VIRGINIA,"2,750"
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA,"1,581"
2007,VIRGINIA, (D)
2007,VIRGINIA,"1,460"
2007,VIRGINIA, (D)
2007,VIRGINIA,710
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA,"5,360"
2007,VIRGINIA,"28,180"
2007,VIRGINIA,419
2007,VIRGINIA,"9,540"
2007,VIRGINIA,"6,800"
2007,VIRGINIA,"6,350"
2007,VIRGINIA,"8,929"
2007,VIRGINIA,120
2007,VIRGINIA, (D)
2007,VIRGINIA,"2,170"
2007,VIRGINIA,"4,420"
2007,VIRGINIA,"31,139"
2007,VIRGINIA,"3,284"
2007,VIRGINIA,408
2007,VIRGINIA, (D)
2007,VIRGINIA,480
2007,VIRGINIA,"2,800"
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA,490
2007,VIRGINIA,866
2007,VIRGINIA,820
2007,VIRGINIA,"17,571"
2007,VIRGINIA,"1,764"
2007,VIRGINIA,"4,440"
2007,VIRGINIA,"1,335"
2007,VIRGINIA,"2,640"
2007,VIRGINIA,"16,241"
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA,"6,195"
2007,VIRGINIA, (D)
2007,VIRGINIA,577
2007,VIRGINIA,460
2007,VIRGINIA,"5,877"
2007,VIRGINIA,"4,576"
2007,VIRGINIA,"2,062"
2007,VIRGINIA,585
2007,VIRGINIA,"12,678"
2007,VIRGINIA,"1,836"
2007,VIRGINIA,"3,000"
2007,VIRGINIA,"1,615"
2007,VIRGINIA,"3,223"
2007,VIRGINIA, (D)
2007,VIRGINIA,"9,515"
2007,VIRGINIA,720
2007,VIRGINIA,"9,484"
2007,VIRGINIA, (D)
2007,VIRGINIA,913
2007,VIRGINIA,377
2007,VIRGINIA, (D)
2007,VIRGINIA, (D)
2007,VIRGINIA,"4,680"
2007,WASHINGTON,"40,960"
2007,WASHINGTON,"1,610"
2007,WASHINGTON,"2,020"
2007,WASHINGTON,"1,440"
2007,WASHINGTON,"66,040"
2007,WASHINGTON,"731,246"
2007,WASHINGTON,"6,800"
2007,WASHINGTON, (D)
2007,WASHINGTON, (D)
2007,WASHINGTON,"10,355"
2007,WASHINGTON,40
2007,WASHINGTON,"85,722"
2007,WASHINGTON,"239,220"
2007,WASHINGTON, (D)
2007,WASHINGTON,"127,793"
2007,WASHINGTON,"4,800"
2007,WASHINGTON, (D)
2007,WASHINGTON,"3,300"
2007,WASHINGTON,"31,852"
2007,WASHINGTON,"55,440"
2007,WASHINGTON,"4,560"
2007,WASHINGTON,"6,096"
2007,WASHINGTON,"2,710"
2007,WASHINGTON,260
2007,WASHINGTON,"80,191"
2007,WASHINGTON,"2,550"
2007,WASHINGTON,"12,364"
2007,WASHINGTON,"4,022"
2007,WASHINGTON,"2,720"
2007,WASHINGTON,"6,352"
2007,WASHINGTON,660
2007,WASHINGTON,"161,615"
2007,WASHINGTON, (D)
2007,WASHINGTON,"87,666"
2007,WASHINGTON,"22,421"
2007,WASHINGTON, (D)
2007,WASHINGTON, (D)
2007,WEST VIRGINIA,"6,127"
2007,WEST VIRGINIA,"2,184"
2007,WEST VIRGINIA,"5,914"
2007,WEST VIRGINIA, (D)
2007,WEST VIRGINIA,"2,740"
2007,WEST VIRGINIA,360
2007,WEST VIRGINIA, (D)
2007,WEST VIRGINIA,"3,961"
2007,WEST VIRGINIA, (D)
2007,WEST VIRGINIA,"4,480"
2007,WEST VIRGINIA,"7,053"
2007,WEST VIRGINIA,"12,700"
2007,WEST VIRGINIA,"3,884"
2007,WEST VIRGINIA, (D)
2007,WEST VIRGINIA,"9,488"
2007,WEST VIRGINIA,"1,734"
2007,WEST VIRGINIA,"7,849"
2007,WEST VIRGINIA,"1,527"
2007,WEST VIRGINIA,"5,555"
2007,WEST VIRGINIA,"5,092"
2007,WEST VIRGINIA,"2,465"
2007,WEST VIRGINIA,290
2007,WEST VIRGINIA, (D)
2007,WEST VIRGINIA,"3,619"
2007,WEST VIRGINIA,"1,955"
2007,WEST VIRGINIA,"2,070"
2007,WEST VIRGINIA, (D)
2007,WEST VIRGINIA,"4,335"
2007,WEST VIRGINIA, (D)
2007,WEST VIRGINIA,"5,826"
2007,WEST VIRGINIA,"2,829"
2007,WEST VIRGINIA,"2,780"
2007,WEST VIRGINIA,"2,787"
2007,WEST VIRGINIA,987
2007,WEST VIRGINIA,"4,040"
2007,WEST VIRGINIA,"2,157"
2007,WEST VIRGINIA,"4,731"
2007,WEST VIRGINIA,"3,100"
2007,WEST VIRGINIA,"7,149"
2007,WEST VIRGINIA,"9,125"
2007,WEST VIRGINIA,"4,886"
2007,WEST VIRGINIA, (D)
2007,WEST VIRGINIA,"5,878"
2007,WEST VIRGINIA,"13,320"
2007,WEST VIRGINIA,"8,455"
2007,WEST VIRGINIA,"4,794"
2007,WEST VIRGINIA,"2,140"
2007,WEST VIRGINIA,"3,791"
2007,WEST VIRGINIA,"9,433"
2007,WEST VIRGINIA,"5,829"
2007,WEST VIRGINIA,429
2007,WEST VIRGINIA,300
2007,WISCONSIN,250
2007,WISCONSIN, (D)
2007,WISCONSIN, (D)
2007,WISCONSIN,"15,390"
2007,WISCONSIN,"45,933"
2007,WISCONSIN,"15,290"
2007,WISCONSIN,"59,382"
2007,WISCONSIN, (D)
2007,WISCONSIN,"132,270"
2007,WISCONSIN,"5,244"
2007,WISCONSIN,790
2007,WISCONSIN,"4,820"
2007,WISCONSIN, (D)
2007,WISCONSIN,"40,223"
2007,WISCONSIN,"41,295"
2007,WISCONSIN, (D)
2007,WISCONSIN, (D)
2007,WISCONSIN, (D)
2007,WISCONSIN,"248,620"
2007,WISCONSIN, (D)
2007,WISCONSIN,"2,655"
2007,WISCONSIN, (D)
2007,WISCONSIN, (D)
2007,WISCONSIN,"1,410"
2007,WISCONSIN, (D)
2007,WISCONSIN, (D)
2007,WISCONSIN,"26,201"
2007,WISCONSIN,"20,264"
2007,WISCONSIN, (D)
2007,WISCONSIN,"52,400"
2007,WISCONSIN,"5,257"
2007,WISCONSIN,403
2007,WISCONSIN, (D)
2007,WISCONSIN,595
2007,WISCONSIN, (D)
2007,WISCONSIN,"10,206"
2007,WISCONSIN, (D)
2007,WISCONSIN,"25,660"
2007,WISCONSIN,"66,928"
2007,WISCONSIN,"27,704"
2007,WISCONSIN,"22,370"
2007,WISCONSIN,"14,040"
2007,WISCONSIN,"7,385"
2007,WISCONSIN,"47,136"
2007,WISCONSIN,"7,720"
2007,WISCONSIN,"4,080"
2007,WISCONSIN, (D)
2007,WISCONSIN,"13,335"
2007,WISCONSIN,"1,295"
2007,WISCONSIN,"153,409"
2007,WISCONSIN, (D)
2007,WISCONSIN,"12,583"
2007,WISCONSIN, (D)
2007,WISCONSIN,"10,810"
2007,WISCONSIN,"494,202"
2007,WISCONSIN, (D)
2007,WISCONSIN,"165,597"
2007,WISCONSIN,"131,462"
2007,WISCONSIN,270
2007,WISCONSIN, (D)
2007,WISCONSIN,"14,664"
2007,WISCONSIN, (D)
2007,WISCONSIN,"5,250"
2007,WISCONSIN,"23,349"
2007,WISCONSIN, (D)
2007,WISCONSIN,"19,391"
2007,WISCONSIN,"11,520"
2007,WISCONSIN, (D)
2007,WYOMING, (D)
2007,WYOMING, (D)
2007,WYOMING,"354,958"
2007,WYOMING, (D)
2007,WYOMING, (D)
2007,WYOMING,"992,985"
2007,WYOMING,"1,217,115"
2007,WYOMING, (D)
2007,WYOMING,"32,261"
2007,WYOMING,"58,800"
2007,WYOMING, (D)
2007,WYOMING, (D)
2007,WYOMING, (D)
2007,WYOMING, (D)
2007,WYOMING, (D)
2007,WYOMING, (D)
2007,WYOMING, (D)
2002,ALABAMA,"8,584"
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA,"56,740"
2002,ALABAMA,"174,019"
2002,ALABAMA,"105,421"
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA,"508,693"
2002,ALABAMA, (D)
2002,ALABAMA,"2,122"
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA,850
2002,ALABAMA,"3,300"
2002,ALABAMA,"33,245"
2002,ALABAMA,"3,188"
2002,ALABAMA, (D)
2002,ALABAMA,"4,329"
2002,ALABAMA,"4,600"
2002,ALABAMA, (D)
2002,ALABAMA,"2,510"
2002,ALABAMA, (D)
2002,ALABAMA,"54,068"
2002,ALABAMA,"1,212"
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA,"8,530"
2002,ALABAMA,"1,800"
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA,"2,728"
2002,ALABAMA,"5,512"
2002,ALABAMA,"102,892"
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA, (D)
2002,ALABAMA,"1,000"
2002,ALABAMA,"10,300"
2002,ALABAMA, (D)
2002,ALASKA, (D)
2002,ALASKA, (D)
2002,ALASKA, (D)
2002,ARIZONA, (D)
2002,ARIZONA, (D)
2002,ARIZONA,"1,200"
2002,ARIZONA, (D)
2002,ARIZONA,"23,349"
2002,ARIZONA, (D)
2002,ARIZONA,"676,323"
2002,ARIZONA,"100,755"
2002,ARIZONA, (D)
2002,ARIZONA, (D)
2002,ARIZONA,"423,830"
2002,ARKANSAS, (D)
2002,ARKANSAS,"3,303"
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS,90
2002,ARKANSAS,"12,524"
2002,ARKANSAS,"1,230"
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS,"79,500"
2002,ARKANSAS,"23,200"
2002,ARKANSAS, (D)
2002,ARKANSAS,"11,300"
2002,ARKANSAS,"40,000"
2002,ARKANSAS,"7,920"
2002,ARKANSAS,752
2002,ARKANSAS,246
2002,ARKANSAS, (D)
2002,ARKANSAS,790
2002,ARKANSAS,"4,040"
2002,ARKANSAS,"14,460"
2002,ARKANSAS, (D)
2002,ARKANSAS,"3,500"
2002,ARKANSAS,"1,294,200"
2002,ARKANSAS,"4,430"
2002,ARKANSAS,"21,960"
2002,ARKANSAS,"6,150"
2002,ARKANSAS,"47,450"
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS,"7,396"
2002,ARKANSAS,"5,517"
2002,ARKANSAS, (D)
2002,ARKANSAS,"1,472"
2002,ARKANSAS,"3,512"
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS,"18,628"
2002,ARKANSAS,"75,600"
2002,ARKANSAS,190
2002,ARKANSAS,"16,166"
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS, (D)
2002,ARKANSAS,847
2002,ARKANSAS,"11,260"
2002,ARKANSAS,"2,158"
2002,ARKANSAS, (D)
2002,ARKANSAS,319
2002,ARKANSAS,"9,930"
2002,ARKANSAS, (D)
2002,ARKANSAS,"3,880"
2002,ARKANSAS, (D)
2002,CALIFORNIA, (D)
2002,CALIFORNIA,"59,040"
2002,CALIFORNIA,"6,379"
2002,CALIFORNIA, (D)
2002,CALIFORNIA, (D)
2002,CALIFORNIA, (D)
2002,CALIFORNIA,"39,900"
2002,CALIFORNIA,"25,370"
2002,CALIFORNIA,"9,000"
2002,CALIFORNIA,"11,670"
2002,CALIFORNIA,"136,088"
2002,CALIFORNIA,"76,650"
2002,CALIFORNIA,"3,705"
2002,CALIFORNIA, (D)
2002,CALIFORNIA,"25,860"
2002,CALIFORNIA,"37,446"
2002,CALIFORNIA,"507,582"
2002,CALIFORNIA,"201,300"
2002,CALIFORNIA,"403,800"
2002,CALIFORNIA,"128,251"
2002,CALIFORNIA,"291,217"
2002,CALIFORNIA,"715,350"
2002,CALIFORNIA,"64,330"
2002,CALIFORNIA,"294,132"
2002,CALIFORNIA,"31,728"
2002,CALIFORNIA,"883,075"
2002,CALIFORNIA,"1,519,234"
2002,CALIFORNIA,"231,000"
2002,CALIFORNIA,"535,638"
2002,CALIFORNIA,"1,019,109"
2002,CALIFORNIA,"157,897"
2002,CALIFORNIA,"436,581"
2002,CALIFORNIA,"2,804,518"
2002,CALIFORNIA, (D)
2002,CALIFORNIA, (D)
2002,CALIFORNIA,"25,544"
2002,CALIFORNIA, (D)
2002,CALIFORNIA, (D)
2002,CALIFORNIA,"45,280"
2002,CALIFORNIA, (D)
2002,CALIFORNIA,"17,274"
2002,CALIFORNIA,"476,034"
2002,CALIFORNIA,"1,120"
2002,CALIFORNIA,"4,150"
2002,CALIFORNIA,"1,051,308"
2002,CALIFORNIA,"231,024"
2002,CALIFORNIA,"85,800"
2002,CALIFORNIA,"447,210"
2002,CALIFORNIA,"529,830"
2002,CALIFORNIA,"1,807,508"
2002,CALIFORNIA,"67,740"
2002,CALIFORNIA,"140,253"
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO,"6,414"
2002,COLORADO,"10,620"
2002,COLORADO,"10,746"
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO,"3,128"
2002,COLORADO, (D)
2002,COLORADO,"6,268"
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO,260
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO,"25,840"
2002,COLORADO,"416,520"
2002,COLORADO, (D)
2002,COLORADO,"13,224"
2002,COLORADO, (D)
2002,COLORADO,"6,432"
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO, (D)
2002,COLORADO,"37,920"
2002,COLORADO,"5,096"
2002,COLORADO,"8,473"
2002,CONNECTICUT,"20,013"
2002,CONNECTICUT,"48,755"
2002,CONNECTICUT,"22,970"
2002,CONNECTICUT,210
2002,CONNECTICUT,"12,996"
2002,CONNECTICUT,"7,026"
2002,CONNECTICUT,"3,195"
2002,CONNECTICUT,"16,817"
2002,DELAWARE,"2,400"
2002,DELAWARE, (D)
2002,DELAWARE, (D)
2002,FLORIDA,"347,351"
2002,FLORIDA,"113,040"
2002,FLORIDA,"14,236"
2002,FLORIDA, (D)
2002,FLORIDA, (D)
2002,FLORIDA,"472,437"
2002,FLORIDA,"2,354,694"
2002,FLORIDA,"1,800"
2002,FLORIDA,"210,394"
2002,FLORIDA,"469,210"
2002,FLORIDA,"215,190"
2002,FLORIDA,"162,730"
2002,FLORIDA,"12,276"
2002,FLORIDA,"1,585,553"
2002,FLORIDA, (D)
2002,FLORIDA,"16,320"
2002,FLORIDA,"1,200"
2002,FLORIDA,"3,319"
2002,FLORIDA,"1,512"
2002,FLORIDA, (D)
2002,FLORIDA, (D)
2002,FLORIDA,"187,900"
2002,FLORIDA,"13,950"
2002,FLORIDA, (D)
2002,FLORIDA, (D)
2002,FLORIDA,"14,475"
2002,FLORIDA,"13,128"
2002,FLORIDA, (D)
2002,FLORIDA, (D)
2002,FLORIDA,"126,072"
2002,FLORIDA,"129,100"
2002,FLORIDA,"170,684"
2002,FLORIDA,"343,618"
2002,FLORIDA, (D)
2002,FLORIDA,"370,737"
2002,FLORIDA,"8,680"
2002,FLORIDA,"47,700"
2002,FLORIDA, (D)
2002,FLORIDA,"997,275"
2002,FLORIDA,"186,430"
2002,FLORIDA,"108,098"
2002,FLORIDA,"658,419"
2002,FLORIDA, (D)
2002,FLORIDA,"14,105"
2002,FLORIDA,"257,405"
2002,FLORIDA,"122,479"
2002,FLORIDA,"463,685"
2002,FLORIDA,"184,185"
2002,FLORIDA,"1,080,384"
2002,FLORIDA, (D)
2002,FLORIDA,"368,380"
2002,FLORIDA,"360,028"
2002,FLORIDA,"237,105"
2002,FLORIDA,"141,667"
2002,FLORIDA,"464,284"
2002,FLORIDA,"551,854"
2002,FLORIDA,"167,138"
2002,FLORIDA,"167,178"
2002,FLORIDA,"36,480"
2002,FLORIDA,"1,151,808"
2002,FLORIDA,"203,976"
2002,FLORIDA,"220,250"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"1,130"
2002,GEORGIA,"1,260"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,144
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"29,181"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"2,140"
2002,GEORGIA, (D)
2002,GEORGIA,"63,430"
2002,GEORGIA,"18,824"
2002,GEORGIA,380
2002,GEORGIA, (D)
2002,GEORGIA,40
2002,GEORGIA,"6,726"
2002,GEORGIA,"3,096"
2002,GEORGIA,"6,800"
2002,GEORGIA,"6,530"
2002,GEORGIA,"70,196"
2002,GEORGIA, (D)
2002,GEORGIA,180
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"1,850"
2002,GEORGIA, (D)
2002,GEORGIA,"7,800"
2002,GEORGIA,"1,455"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,363
2002,GEORGIA,360
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"602,641"
2002,GEORGIA,"46,200"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"211,779"
2002,GEORGIA,"62,925"
2002,GEORGIA,"113,300"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"67,000"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"2,052"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,"4,600"
2002,GEORGIA, (D)
2002,GEORGIA,"100,494"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA,102
2002,GEORGIA, (D)
2002,GEORGIA,"6,000"
2002,GEORGIA, (D)
2002,GEORGIA,"7,376"
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,GEORGIA, (D)
2002,HAWAII,"821,145"
2002,HAWAII,"95,653"
2002,HAWAII,"35,700"
2002,HAWAII,"13,640"
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO,"576,611"
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO,"11,996"
2002,IDAHO, (D)
2002,IDAHO,"12,017"
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO,"96,160"
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO, (D)
2002,IDAHO,"589,200"
2002,IDAHO, (D)
2002,IDAHO,"941,309"
2002,IDAHO, (D)
2002,IDAHO,"128,850"
2002,IDAHO, (D)
2002,IDAHO,"282,840"
2002,ILLINOIS, (D)
2002,ILLINOIS,"4,060"
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS,"2,855"
2002,ILLINOIS,"19,582"
2002,ILLINOIS, (D)
2002,ILLINOIS,"3,794"
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS,"3,160"
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS,"3,340"
2002,ILLINOIS,"18,376"
2002,ILLINOIS,"2,940"
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS,"36,240"
2002,ILLINOIS,850
2002,ILLINOIS, (D)
2002,ILLINOIS,"1,200"
2002,ILLINOIS,"13,090"
2002,ILLINOIS,"1,620"
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS,"2,360"
2002,ILLINOIS, (D)
2002,ILLINOIS,380
2002,ILLINOIS, (D)
2002,ILLINOIS,"1,760"
2002,ILLINOIS,368
2002,ILLINOIS, (D)
2002,ILLINOIS,388
2002,ILLINOIS, (D)
2002,ILLINOIS,"9,500"
2002,ILLINOIS, (D)
2002,ILLINOIS,"30,864"
2002,ILLINOIS,488
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS,"1,800"
2002,ILLINOIS, (D)
2002,ILLINOIS,"3,360"
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS,"8,152"
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,ILLINOIS, (D)
2002,INDIANA,460
2002,INDIANA, (D)
2002,INDIANA,"2,630"
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA,"2,848"
2002,INDIANA,"1,286"
2002,INDIANA,"4,100"
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA,"1,600"
2002,INDIANA,500
2002,INDIANA, (D)
2002,INDIANA,"1,500"
2002,INDIANA,"1,080"
2002,INDIANA,"12,845"
2002,INDIANA,"1,027"
2002,INDIANA, (D)
2002,INDIANA,"7,418"
2002,INDIANA,"51,000"
2002,INDIANA, (D)
2002,INDIANA,"11,574"
2002,INDIANA,"7,346"
2002,INDIANA,"3,770"
2002,INDIANA, (D)
2002,INDIANA,"15,591"
2002,INDIANA,160
2002,INDIANA,"6,860"
2002,INDIANA, (D)
2002,INDIANA,954
2002,INDIANA,947
2002,INDIANA,"4,880"
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA,"2,600"
2002,INDIANA,340
2002,INDIANA,"8,030"
2002,INDIANA,170
2002,INDIANA,"24,020"
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA,628
2002,INDIANA,324
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA,253
2002,INDIANA, (D)
2002,INDIANA,"21,984"
2002,INDIANA,776
2002,INDIANA,"8,300"
2002,INDIANA,"2,818"
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,INDIANA,"1,970"
2002,INDIANA,"1,420"
2002,INDIANA, (D)
2002,INDIANA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"10,200"
2002,IOWA, (D)
2002,IOWA,"6,547"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"3,440"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"4,138"
2002,IOWA, (D)
2002,IOWA,"65,955"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"114,460"
2002,IOWA, (D)
2002,IOWA,"19,812"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"10,990"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"2,168"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"4,580"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"3,154"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"3,520"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"17,155"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"32,000"
2002,IOWA, (D)
2002,IOWA,"47,900"
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA, (D)
2002,IOWA,"130,120"
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS,"2,425"
2002,KANSAS,"13,552"
2002,KANSAS,160
2002,KANSAS, (D)
2002,KANSAS,"3,496"
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS,"16,920"
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS,"161,665"
2002,KANSAS,"4,015"
2002,KANSAS,"6,383"
2002,KANSAS,"5,027"
2002,KANSAS,"1,040"
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS,"10,800"
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS,"1,250"
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS,"5,790"
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS, (D)
2002,KANSAS,300
2002,KANSAS,420
2002,KANSAS,"3,010"
2002,KANSAS,"4,100"
2002,KENTUCKY,980
2002,KENTUCKY,"8,270"
2002,KENTUCKY,615
2002,KENTUCKY,"1,800"
2002,KENTUCKY,743
2002,KENTUCKY, (D)
2002,KENTUCKY,"7,900"
2002,KENTUCKY,568
2002,KENTUCKY,"6,816"
2002,KENTUCKY, (D)
2002,KENTUCKY,315
2002,KENTUCKY,353
2002,KENTUCKY, (D)
2002,KENTUCKY,"4,290"
2002,KENTUCKY,"1,702"
2002,KENTUCKY,788
2002,KENTUCKY,"1,340"
2002,KENTUCKY,184
2002,KENTUCKY,913
