Year,Month,Day,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
1960,8,1,0,0,0,-9999,90,61,-9999
1960,8,2,0,0,0,-9999,95,68,-9999
1960,8,3,0,0,0,-9999,95,76,-9999
1960,8,4,1.2,0,0,-9999,84,69,-9999
1960,8,5,0.03,0,0,-9999,88,72,-9999
1960,8,6,0.18,0,0,-9999,94,72,-9999
1960,8,7,0.14,0,0,-9999,92,71,-9999
1960,8,8,0.1,0,0,-9999,89,71,-9999
1960,8,9,0.06,0,0,-9999,87,70,-9999
1960,8,10,0.06,0,0,-9999,83,65,-9999
1960,8,11,0,0,0,-9999,77,60,-9999
1960,8,12,0,0,0,-9999,81,59,-9999
1960,8,13,0,0,0,-9999,83,61,-9999
1960,8,14,0,0,0,-9999,90,62,-9999
1960,8,15,0,0,0,-9999,88,68,-9999
1960,8,16,0,0,0,-9999,85,63,-9999
1960,8,17,0,0,0,-9999,91,62,-9999
1960,8,18,0,0,0,-9999,94,69,-9999
1960,8,19,0.04,0,0,-9999,81,69,-9999
1960,8,20,0.5,0,0,-9999,89,66,-9999
1960,8,21,0,0,0,-9999,85,65,-9999
1960,8,22,0,0,0,-9999,88,70,-9999
1960,8,23,0,0,0,-9999,87,66,-9999
1960,8,24,0,0,0,-9999,89,65,-9999
1960,8,25,0,0,0,-9999,89,64,-9999
1960,8,26,0,0,0,-9999,88,70,-9999
1960,8,27,0,0,0,-9999,88,66,-9999
1960,8,28,0,0,0,-9999,91,68,-9999
1960,8,29,0,0,0,-9999,90,72,-9999
1960,8,30,0,0,0,-9999,91,72,-9999
1960,8,31,0,0,0,-9999,92,68,-9999
1960,9,1,0,0,0,-9999,94,66,-9999
1960,9,2,0,0,0,-9999,95,68,-9999
1960,9,3,0,0,0,-9999,94,69,-9999
1960,9,4,0,0,0,-9999,96,70,-9999
1960,9,5,0,0,0,-9999,97,68,-9999
1960,9,6,0,0,0,-9999,97,69,-9999
1960,9,7,0,0,0,-9999,98,70,-9999
1960,9,8,0,0,0,-9999,98,70,-9999
1960,9,9,0.47,0,0,-9999,82,69,-9999
1960,9,10,0.87,0,0,-9999,70,58,-9999
1960,9,11,0,0,0,-9999,77,55,-9999
1960,9,12,0,0,0,-9999,77,51,-9999
1960,9,13,0,0,0,-9999,76,50,-9999
1960,9,14,0,0,0,-9999,82,52,-9999
1960,9,15,0,0,0,-9999,84,59,-9999
1960,9,16,0,0,0,-9999,85,57,-9999
1960,9,17,0,0,0,-9999,80,63,-9999
1960,9,18,0,0,0,-9999,83,61,-9999
1960,9,19,0,0,0,-9999,87,58,-9999
1960,9,20,0,0,0,-9999,76,51,-9999
1960,9,21,0,0,0,-9999,81,53,-9999
1960,9,22,0,0,0,-9999,88,57,-9999
1960,9,23,0,0,0,-9999,89,62,-9999
1960,9,24,0,0,0,-9999,86,64,-9999
1960,9,25,0,0,0,-9999,87,60,-9999
1960,9,26,0,0,0,-9999,86,60,-9999
1960,9,27,0.04,0,0,-9999,73,64,-9999
1960,9,28,0.05,0,0,-9999,80,58,-9999
1960,9,29,0,0,0,-9999,83,52,-9999
1960,9,30,0,0,0,-9999,75,53,-9999
1960,10,1,0,0,0,-9999,76,44,-9999
1960,10,2,0,0,0,-9999,86,62,-9999
1960,10,3,0.38,0,0,-9999,73,53,-9999
1960,10,4,0,0,0,-9999,78,53,-9999
1960,10,5,0.03,0,0,-9999,75,59,-9999
1960,10,6,0,0,0,-9999,69,57,-9999
1960,10,7,0.04,0,0,-9999,75,48,-9999
1960,10,8,0.67,0,0,-9999,79,58,-9999
1960,10,9,0,0,0,-9999,74,60,-9999
1960,10,10,0,0,0,-9999,80,54,-9999
1960,10,11,0,0,0,-9999,81,49,-9999
1960,10,12,0,0,0,-9999,81,49,-9999
1960,10,13,0,0,0,-9999,80,50,-9999
1960,10,14,0,0,0,-9999,82,55,-9999
1960,10,15,0.02,0,0,-9999,80,61,-9999
1960,10,16,0,0,0,-9999,72,49,-9999
1960,10,17,0,0,0,-9999,73,41,-9999
1960,10,18,0,0,0,-9999,70,44,-9999
1960,10,19,0.8,0,0,-9999,59,40,-9999
1960,10,20,0,0,0,-9999,53,31,-9999
1960,10,21,0,0,0,-9999,57,29,-9999
1960,10,22,0,0,0,-9999,67,32,-9999
1960,10,23,0,0,0,-9999,69,54,-9999
1960,10,24,0,0,0,-9999,56,34,-9999
1960,10,25,0,0,0,-9999,65,34,-9999
1960,10,26,0.02,0,0,-9999,63,45,-9999
1960,10,27,0,0,0,-9999,60,38,-9999
1960,10,28,0,0,0,-9999,55,39,-9999
1960,10,29,0,0,0,-9999,65,38,-9999
1960,10,30,0.1,0,0,-9999,70,53,-9999
1960,10,31,0.23,0,0,-9999,65,47,-9999
1960,11,1,0,0,0,-9999,64,41,0
1960,11,2,0.06,0,0,-9999,55,37,-9999
1960,11,3,0,0,0,-9999,56,31,-9999
1960,11,4,0,0,0,-9999,63,30,-9999
1960,11,5,0.15,0,0,-9999,56,32,-9999
1960,11,6,0,0,0,-9999,50,32,-9999
1960,11,7,0,0,0,-9999,49,26,-9999
1960,11,8,0.5,0,0,-9999,52,33,-9999
1960,11,9,0.77,0,0,-9999,51,29,-9999
1960,11,10,0,0,0,-9999,38,23,-9999
1960,11,11,0,0,0,-9999,46,19,-9999
1960,11,12,0,0,0,-9999,53,23,-9999
1960,11,13,0,0,0,-9999,63,40,-9999
1960,11,14,0,0,0,-9999,71,53,-9999
1960,11,15,0.81,0,0,-9999,72,58,-9999
1960,11,16,0.09,0,0,-9999,62,39,-9999
1960,11,17,0,0,0,-9999,58,32,-9999
1960,11,18,0,0,0,-9999,56,35,-9999
1960,11,19,0,0,0,-9999,54,27,-9999
1960,11,20,0,0,0,-9999,59,26,-9999
1960,11,21,0,0,0,-9999,61,31,-9999
1960,11,22,0.65,0,0,-9999,52,41,-9999
1960,11,23,0,0,0,-9999,53,36,-9999
1960,11,24,0,0,0,-9999,54,29,-9999
1960,11,25,0,0,0,-9999,62,30,-9999
1960,11,26,0,0,0,-9999,66,36,-9999
1960,11,27,0,0,0,-9999,71,54,-9999
1960,11,28,0.57,0,0,-9999,69,37,-9999
1960,11,29,0,0,0,-9999,37,29,-9999
1960,11,30,0,0,0,-9999,35,24,-9999
1960,12,1,0,0,0,-9999,36,18,-9999
1960,12,2,0,0,0,-9999,44,16,-9999
1960,12,3,0,0,0,-9999,56,27,-9999
1960,12,4,0,0,0,-9999,60,42,-9999
1960,12,5,0.72,0,0,-9999,53,48,-9999
1960,12,6,0.41,0,0,-9999,53,34,-9999
1960,12,7,0,0,0,-9999,42,28,-9999
1960,12,8,0,0,0,-9999,34,24,-9999
1960,12,9,0,0,0,-9999,35,19,-9999
1960,12,10,0.02,0,0,-9999,41,20,-9999
1960,12,11,0.42,0,0,-9999,38,26,-9999
1960,12,12,0,0,0,-9999,30,18,-9999
1960,12,13,0,0,0,-9999,31,14,-9999
1960,12,14,0,0,0,-9999,41,24,-9999
1960,12,15,0,0,0,-9999,39,28,-9999
1960,12,16,0,0,0,-9999,34,20,-9999
1960,12,17,0,0,0,-9999,36,19,-9999
1960,12,18,0,0,0,-9999,46,18,-9999
1960,12,19,0,0,0,-9999,37,26,-9999
1960,12,20,0.49,0,3.2,-9999,41,17,-9999
1960,12,21,0,3,0,-9999,17,1,-9999
1960,12,22,0.01,3,0.1,-9999,17,-2,-9999
1960,12,23,0.06,3,1,-9999,29,-8,-9999
1960,12,24,0.02,4,0,-9999,40,26,-9999
1960,12,25,0,2,0,-9999,52,22,-9999
1960,12,26,0,0,0,-9999,50,32,-9999
1960,12,27,0,0,0,-9999,38,28,-9999
1960,12,28,0,0,0,-9999,33,25,-9999
1960,12,29,0.01,0,0.1,-9999,37,30,-9999
1960,12,30,0,0,0,-9999,41,21,-9999
1960,12,31,0.44,0,2,-9999,34,21,-9999
1961,1,1,0,1,0,-9999,35,31,-9999
1961,1,2,0,0,0,-9999,34,31,-9999
1961,1,3,0,0,0,-9999,39,29,-9999
1961,1,4,0,0,0,-9999,49,23,-9999
1961,1,5,0,0,0,-9999,52,32,-9999
1961,1,6,0,0,0,-9999,57,33,-9999
1961,1,7,0,0,0,-9999,54,33,-9999
1961,1,8,0,0,0,-9999,35,22,-9999
1961,1,9,0,0,0,-9999,35,16,-9999
1961,1,10,0,0,0,-9999,50,20,-9999
1961,1,11,0,0,0,-9999,54,23,-9999
1961,1,12,0,0,0,-9999,57,24,-9999
1961,1,13,0,0,0,-9999,60,26,-9999
1961,1,14,0.35,0,0,-9999,49,41,-9999
1961,1,15,0.2,0,0,-9999,44,35,-9999
1961,1,16,0.04,0,0,-9999,41,35,-9999
1961,1,17,0,0,0,-9999,50,36,-9999
1961,1,18,0,0,0,-9999,51,26,-9999
1961,1,19,0.09,0,0.3,-9999,41,25,-9999
1961,1,20,0.07,0,0.8,-9999,28,15,-9999
1961,1,21,0.03,1,0.3,-9999,15,4,-9999
1961,1,22,0,1,0,-9999,27,7,-9999
1961,1,23,0,1,0,-9999,33,13,-9999
1961,1,24,0,0,0,-9999,35,9,-9999
1961,1,25,0,0,0,-9999,25,5,-9999
1961,1,26,0.19,2,3,-9999,24,11,-9999
1961,1,27,0,3,0,-9999,13,-10,-9999
1961,1,28,0,3,0,-9999,28,-13,-9999
1961,1,29,0,3,0,-9999,25,4,-9999
1961,1,30,0,2,0,-9999,30,0,-9999
1961,1,31,0,2,0,-9999,51,14,-9999
1961,2,1,0,0,0,-9999,44,29,-9999
1961,2,2,0.44,0,2.7,-9999,30,20,-9999
1961,2,3,0.01,1,0.1,-9999,20,10,-9999
1961,2,4,0,1,0,-9999,31,8,-9999
1961,2,5,0,0,0,-9999,35,14,-9999
1961,2,6,0,0,0,-9999,36,25,-9999
1961,2,7,0.49,0,0.7,-9999,38,33,-9999
1961,2,8,0.02,1,0.4,-9999,34,24,-9999
1961,2,9,0,1,0,-9999,43,25,-9999
1961,2,10,0,0,0,-9999,47,30,-9999
1961,2,11,0,0,0,-9999,53,28,-9999
1961,2,12,0,0,0,-9999,61,33,-9999
1961,2,13,0,0,0,-9999,68,41,-9999
1961,2,14,0,0,0,-9999,60,28,-9999
1961,2,15,0,0,0,-9999,66,34,-9999
1961,2,16,0,0,0,-9999,64,28,-9999
1961,2,17,0.49,0,0,-9999,63,51,-9999
1961,2,18,0.37,0,0,-9999,73,35,-9999
1961,2,19,0,0,0,-9999,41,29,-9999
1961,2,20,0,0,0,-9999,47,33,-9999
1961,2,21,0.04,0,0,-9999,47,38,-9999
1961,2,22,0.54,0,0,-9999,65,45,-9999
1961,2,23,0,0,0,-9999,67,47,-9999
1961,2,24,0.28,0,0,-9999,56,33,-9999
1961,2,25,0.4,2,4.3,-9999,36,25,-9999
1961,2,26,0,3,0,-9999,54,21,-9999
1961,2,27,0.02,0,0,-9999,56,35,-9999
1961,2,28,0.44,0,0,-9999,44,34,-9999
1961,3,1,0,0,0,-9999,50,38,-9999
1961,3,2,0,0,0,-9999,65,37,-9999
1961,3,3,0.01,0,0,-9999,64,42,-9999
1961,3,4,0.21,0,0,-9999,69,59,-9999
1961,3,5,0.16,0,0,-9999,68,58,-9999
1961,3,6,0.54,0,0,-9999,74,45,-9999
1961,3,7,0.57,0,0,-9999,58,42,-9999
1961,3,8,0.16,0,0,-9999,60,32,-9999
1961,3,9,0,0,0,-9999,48,33,-9999
1961,3,10,0,0,0,-9999,53,30,-9999
1961,3,11,0,0,0,-9999,67,45,-9999
1961,3,12,1.05,0,0,-9999,60,43,-9999
1961,3,13,0.03,0,0,-9999,68,44,-9999
1961,3,14,0,0,0,-9999,52,40,-9999
1961,3,15,0,0,0,-9999,59,39,-9999
1961,3,16,0,0,0,-9999,52,28,-9999
1961,3,17,0.02,0,0,-9999,53,30,-9999
1961,3,18,0.68,0,0,-9999,60,40,-9999
1961,3,19,0,0,0,-9999,46,41,-9999
1961,3,20,0.44,0,0,-9999,53,42,-9999
1961,3,21,0.07,0,0,-9999,55,47,-9999
1961,3,22,0.44,0,0,-9999,50,41,-9999
1961,3,23,0,0,0,-9999,48,41,-9999
1961,3,24,0,0,0,-9999,50,40,-9999
1961,3,25,0,0,0,-9999,63,32,-9999
1961,3,26,0,0,0,-9999,64,41,-9999
1961,3,27,0.04,0,0,-9999,76,57,-9999
1961,3,28,0.03,0,0,-9999,63,42,-9999
1961,3,29,0,0,0,-9999,54,36,-9999
1961,3,30,0,0,0,-9999,58,42,-9999
1961,3,31,0.36,0,0,-9999,51,39,-9999
1961,4,1,0,0,0,-9999,53,37,-9999
1961,4,2,0.08,0,0,-9999,53,28,-9999
1961,4,3,0.31,0,0,-9999,55,37,-9999
1961,4,4,0,0,0,-9999,62,37,-9999
1961,4,5,0,0,0,-9999,60,44,-9999
1961,4,6,0,0,0,-9999,57,35,-9999
1961,4,7,0,0,0,-9999,52,30,-9999
1961,4,8,0.3,0,0,-9999,57,34,-9999
1961,4,9,0.52,0,0,-9999,51,40,-9999
1961,4,10,0,0,0,-9999,54,36,-9999
1961,4,11,0,0,0,-9999,61,33,-9999
1961,4,12,1.14,0,0,-9999,54,41,-9999
1961,4,13,0,0,0,-9999,59,41,-9999
1961,4,14,0,0,0,-9999,75,43,-9999
1961,4,15,0.68,0,1.3,-9999,62,35,-9999
1961,4,16,0,0,0,-9999,48,35,-9999
1961,4,17,0,0,0,-9999,46,40,-9999
1961,4,18,0,0,0,-9999,58,40,-9999
1961,4,19,0,0,0,-9999,69,36,-9999
1961,4,20,0,0,0,-9999,78,50,-9999
1961,4,21,0.38,0,0,-9999,70,61,-9999
1961,4,22,0.38,0,0,-9999,76,61,-9999
1961,4,23,0,0,0,-9999,78,61,-9999
1961,4,24,0,0,0,-9999,81,69,-9999
1961,4,25,0.35,0,0,-9999,81,51,-9999
1961,4,26,0,0,0,-9999,68,47,-9999
1961,4,27,0,0,0,-9999,72,48,-9999
1961,4,28,0.05,0,0,-9999,57,41,-9999
1961,4,29,0.01,0,0,-9999,64,39,-9999
1961,4,30,0.22,0,0,-9999,69,50,-9999
1961,5,1,0,0,0,-9999,64,42,-9999
1961,5,2,0,0,0,-9999,64,36,-9999
1961,5,3,0,0,0,-9999,67,38,-9999
1961,5,4,0,0,0,-9999,70,46,-9999
1961,5,5,1.08,0,0,-9999,60,49,-9999
1961,5,6,1.36,0,0,-9999,80,59,-9999
1961,5,7,4.28,0,0,-9999,73,60,-9999
1961,5,8,3.56,0,0,-9999,65,59,-9999
1961,5,9,0,0,0,-9999,61,50,-9999
1961,5,10,0,0,0,-9999,70,43,-9999
1961,5,11,0,0,0,-9999,75,51,-9999
1961,5,12,0,0,0,-9999,81,58,-9999
1961,5,13,0,0,0,-9999,84,62,-9999
1961,5,14,1.6,0,0,-9999,85,66,-9999
1961,5,15,0,0,0,-9999,75,60,-9999
1961,5,16,0,0,0,-9999,69,52,-9999
1961,5,17,0.22,0,0,-9999,66,52,-9999
1961,5,18,0.08,0,0,-9999,72,54,-9999
1961,5,19,0,0,0,-9999,66,51,-9999
1961,5,20,0,0,0,-9999,72,50,-9999
1961,5,21,0,0,0,-9999,75,58,-9999
1961,5,22,0,0,0,-9999,71,52,-9999
1961,5,23,0,0,0,-9999,72,45,-9999
1961,5,24,0,0,0,-9999,74,45,-9999
1961,5,25,0.04,0,0,-9999,81,48,-9999
1961,5,26,0,0,0,-9999,58,39,-9999
1961,5,27,0,0,0,-9999,68,35,-9999
1961,5,28,0,0,0,-9999,76,43,-9999
1961,5,29,0,0,0,-9999,84,60,-9999
1961,5,30,0,0,0,-9999,79,49,-9999
1961,5,31,0,0,0,-9999,88,50,-9999
1961,6,1,0,0,0,-9999,91,69,-9999
1961,6,2,0,0,0,-9999,91,70,-9999
1961,6,3,0.86,0,0,-9999,82,60,-9999
1961,6,4,0,0,0,-9999,84,57,-9999
1961,6,5,0,0,0,-9999,79,67,-9999
1961,6,6,0,0,0,-9999,87,65,-9999
1961,6,7,0,0,0,-9999,89,69,-9999
1961,6,8,0.1,0,0,-9999,85,68,-9999
1961,6,9,0.1,0,0,-9999,78,67,-9999
1961,6,10,0,0,0,-9999,86,64,-9999
1961,6,11,0,0,0,-9999,91,64,-9999
1961,6,12,0.01,0,0,-9999,90,67,-9999
1961,6,13,0,0,0,-9999,90,68,-9999
1961,6,14,0.93,0,0,-9999,88,66,-9999
1961,6,15,0.73,0,0,-9999,66,52,-9999
1961,6,16,0,0,0,-9999,71,51,-9999
1961,6,17,0,0,0,-9999,77,50,-9999
1961,6,18,0,0,0,-9999,82,53,-9999
1961,6,19,0,0,0,-9999,83,57,-9999
1961,6,20,0.23,0,0,-9999,82,59,-9999
1961,6,21,0,0,0,-9999,75,55,-9999
1961,6,22,0,0,0,-9999,81,52,-9999
1961,6,23,0,0,0,-9999,80,55,-9999
1961,6,24,0,0,0,-9999,81,53,-9999
1961,6,25,0,0,0,-9999,84,56,-9999
1961,6,26,0,0,0,-9999,83,57,-9999
1961,6,27,0,0,0,-9999,86,55,-9999
1961,6,28,0,0,0,-9999,89,57,-9999
1961,6,29,0,0,0,-9999,91,59,-9999
1961,6,30,0,0,0,-9999,94,59,-9999
1961,7,1,0,0,0,-9999,93,68,-9999
1961,7,2,0.06,0,0,-9999,92,71,-9999
1961,7,3,0,0,0,-9999,87,61,-9999
1961,7,4,0,0,0,-9999,93,57,-9999
1961,7,5,0,0,0,-9999,93,70,-9999
1961,7,6,0.02,0,0,-9999,80,66,-9999
1961,7,7,0,0,0,-9999,89,65,-9999
1961,7,8,0.07,0,0,-9999,83,58,-9999
1961,7,9,0,0,0,-9999,84,58,-9999
1961,7,10,0,0,0,-9999,87,52,-9999
1961,7,11,0,0,0,-9999,85,56,-9999
1961,7,12,0.03,0,0,-9999,73,64,-9999
1961,7,13,0.36,0,0,-9999,84,65,-9999
1961,7,14,0.24,0,0,-9999,83,70,-9999
1961,7,15,0.35,0,0,-9999,81,69,-9999
1961,7,16,0.02,0,0,-9999,87,68,-9999
1961,7,17,0,0,0,-9999,87,66,-9999
1961,7,18,0.17,0,0,-9999,88,68,-9999
1961,7,19,0.28,0,0,-9999,88,68,-9999
1961,7,20,0,0,0,-9999,83,70,-9999
1961,7,21,0,0,0,-9999,91,70,-9999
1961,7,22,0,0,0,-9999,92,75,-9999
1961,7,23,0.12,0,0,-9999,91,72,-9999
1961,7,24,0.71,0,0,-9999,88,69,-9999
1961,7,25,0,0,0,-9999,86,70,-9999
1961,7,26,0,0,0,-9999,87,68,-9999
1961,7,27,0.02,0,0,-9999,89,64,-9999
1961,7,28,0.23,0,0,-9999,86,70,-9999
1961,7,29,0.05,0,0,-9999,92,74,-9999
1961,7,30,0,0,0,-9999,94,78,-9999
1961,7,31,0,0,0,-9999,94,75,-9999
1961,8,1,0,0,0,-9999,94,74,-9999
1961,8,2,0.03,0,0,-9999,90,72,-9999
1961,8,3,0,0,0,-9999,89,67,-9999
1961,8,4,0.63,0,0,-9999,84,66,-9999
1961,8,5,0,0,0,-9999,87,66,-9999
1961,8,6,0,0,0,-9999,84,63,-9999
1961,8,7,0,0,0,-9999,87,64,-9999
1961,8,8,0,0,0,-9999,88,63,-9999
1961,8,9,0,0,0,-9999,90,66,-9999
1961,8,10,1.11,0,0,-9999,86,70,-9999
1961,8,11,0.89,0,0,-9999,88,74,-9999
1961,8,12,0.08,0,0,-9999,84,63,-9999
1961,8,13,0,0,0,-9999,80,60,-9999
1961,8,14,0,0,0,-9999,84,56,-9999
1961,8,15,0,0,0,-9999,87,62,-9999
1961,8,16,0,0,0,-9999,88,66,-9999
1961,8,17,0,0,0,-9999,89,66,-9999
1961,8,18,0,0,0,-9999,90,65,-9999
1961,8,19,0,0,0,-9999,89,63,-9999
1961,8,20,0.37,0,0,-9999,73,64,-9999
1961,8,21,0,0,0,-9999,77,56,-9999
1961,8,22,0,0,0,-9999,76,52,-9999
1961,8,23,0.05,0,0,-9999,74,62,-9999
1961,8,24,0.97,0,0,-9999,80,65,-9999
1961,8,25,0.57,0,0,-9999,82,63,-9999
1961,8,26,0,0,0,-9999,86,60,-9999
1961,8,27,0,0,0,-9999,86,61,-9999
1961,8,28,0,0,0,-9999,90,64,-9999
1961,8,29,0,0,0,-9999,92,66,-9999
1961,8,30,0,0,0,-9999,91,71,-9999
1961,8,31,0.53,0,0,-9999,90,70,-9999
1961,9,1,0,0,0,-9999,88,71,-9999
1961,9,2,0,0,0,-9999,91,76,-9999
1961,9,3,0,0,0,-9999,86,73,-9999
1961,9,4,0,0,0,-9999,92,73,-9999
1961,9,5,0.04,0,0,-9999,91,70,-9999
1961,9,6,0,0,0,-9999,90,70,-9999
1961,9,7,0.39,0,0,-9999,90,72,-9999
1961,9,8,0,0,0,-9999,91,72,-9999
1961,9,9,0,0,0,-9999,91,69,-9999
1961,9,10,0,0,0,-9999,91,70,-9999
1961,9,11,0,0,0,-9999,91,69,-9999
1961,9,12,0,0,0,-9999,90,72,-9999
1961,9,13,0.07,0,0,-9999,87,70,-9999
1961,9,14,0.06,0,0,-9999,74,50,-9999
1961,9,15,0,0,0,-9999,68,44,-9999
1961,9,16,0,0,0,-9999,74,43,-9999
1961,9,17,0,0,0,-9999,78,44,-9999
1961,9,18,0,0,0,-9999,78,45,-9999
1961,9,19,0,0,0,-9999,81,45,-9999
1961,9,20,0,0,0,-9999,80,55,-9999
1961,9,21,0,0,0,-9999,87,55,-9999
1961,9,22,0,0,0,-9999,90,65,-9999
1961,9,23,0,0,0,-9999,93,68,-9999
1961,9,24,0,0,0,-9999,94,65,-9999
1961,9,25,0.01,0,0,-9999,77,47,-9999
1961,9,26,0,0,0,-9999,75,41,-9999
1961,9,27,0,0,0,-9999,82,44,-9999
1961,9,28,0,0,0,-9999,70,49,-9999
1961,9,29,0,0,0,-9999,85,45,-9999
1961,9,30,0.27,0,0,-9999,89,59,-9999
1961,10,1,0.02,0,0,-9999,59,44,-9999
1961,10,2,0,0,0,-9999,62,39,-9999
1961,10,3,0,0,0,-9999,67,40,-9999
1961,10,4,0,0,0,-9999,74,37,-9999
1961,10,5,0,0,0,-9999,77,47,-9999
1961,10,6,0,0,0,-9999,79,42,-9999
1961,10,7,0,0,0,-9999,78,40,-9999
1961,10,8,0,0,0,-9999,82,45,-9999
1961,10,9,0,0,0,-9999,83,49,-9999
1961,10,10,0,0,0,-9999,85,51,-9999
1961,10,11,0,0,0,-9999,81,55,-9999
1961,10,12,0,0,0,-9999,86,53,-9999
1961,10,13,0,0,0,-9999,82,55,-9999
1961,10,14,0,0,0,-9999,62,35,-9999
1961,10,15,0,0,0,-9999,68,29,-9999
1961,10,16,0,0,0,-9999,82,44,-9999
1961,10,17,0,0,0,-9999,84,43,-9999
1961,10,18,0,0,0,-9999,82,42,-9999
1961,10,19,0.17,0,0,-9999,63,43,-9999
1961,10,20,0.03,0,0,-9999,53,42,-9999
1961,10,21,0,0,0,-9999,62,48,-9999
1961,10,22,0,0,0,-9999,67,43,-9999
1961,10,23,0,0,0,-9999,75,37,-9999
1961,10,24,0,0,0,-9999,80,49,-9999
1961,10,25,0,0,0,-9999,70,44,-9999
1961,10,26,0,0,0,-9999,61,29,-9999
1961,10,27,0,0,0,-9999,65,27,-9999
1961,10,28,0,0,0,-9999,75,48,-9999
1961,10,29,0.08,0,0,-9999,82,50,-9999
1961,10,30,0.23,0,0,-9999,76,63,-9999
1961,10,31,0.02,0,0,-9999,68,59,-9999
1961,11,1,0,0,0,-9999,70,58,-9999
1961,11,2,0,0,0,-9999,83,66,-9999
1961,11,3,1.32,0,0,-9999,77,30,-9999
1961,11,4,0,0,0,-9999,45,27,-9999
1961,11,5,0,0,0,-9999,50,35,-9999
1961,11,6,0,0,0,-9999,48,29,-9999
1961,11,7,0,0,0,-9999,52,22,-9999
1961,11,8,0,0,0,-9999,46,24,-9999
1961,11,9,0,0,0,-9999,57,22,-9999
1961,11,10,0,0,0,-9999,64,37,-9999
1961,11,11,0.01,0,0,-9999,61,43,-9999
1961,11,12,0.46,0,0,-9999,68,53,-9999
1961,11,13,0.92,0,0,-9999,65,51,-9999
1961,11,14,0.08,0,0,-9999,62,50,-9999
1961,11,15,0.61,0,0,-9999,66,50,-9999
1961,11,16,0.17,0,0,-9999,69,40,-9999
1961,11,17,0,0,0,-9999,43,32,-9999
1961,11,18,0,0,0,-9999,45,30,-9999
1961,11,19,0.02,0,0.2,-9999,40,34,-9999
1961,11,20,0,0,0,-9999,42,34,-9999
1961,11,21,0,0,0,-9999,46,30,-9999
1961,11,22,1.12,0,0,-9999,50,39,-9999
1961,11,23,0.11,0,0,-9999,52,34,-9999
1961,11,24,0,0,0,-9999,55,30,-9999
1961,11,25,0,0,0,-9999,62,31,-9999
1961,11,26,0,0,0,-9999,61,47,-9999
1961,11,27,0,0,0,-9999,57,28,-9999
1961,11,28,0,0,0,-9999,38,24,-9999
1961,11,29,0,0,0,-9999,44,21,-9999
1961,11,30,0,0,0,-9999,50,21,-9999
1961,12,1,0,0,0,-9999,53,30,-9999
1961,12,2,0,0,0,-9999,62,44,-9999
1961,12,3,0,0,0,-9999,68,38,-9999
1961,12,4,1.09,0,0,-9999,67,47,-9999
1961,12,5,0,0,0,-9999,47,29,-9999
1961,12,6,0,0,0,-9999,53,26,-9999
1961,12,7,0,0,0,-9999,42,25,-9999
1961,12,8,0.07,0,0.4,-9999,38,19,-9999
1961,12,9,1.37,3,3.3,-9999,39,28,-9999
1961,12,10,0.02,1,0,-9999,39,32,-9999
1961,12,11,0.19,0,0,-9999,45,32,-9999
1961,12,12,0.04,0,0,-9999,49,17,-9999
1961,12,13,0,0,0,-9999,25,11,-9999
1961,12,14,0,0,0,-9999,38,18,-9999
1961,12,15,0,0,0,-9999,37,25,-9999
1961,12,16,0.61,0,0,-9999,46,32,-9999
1961,12,17,0.01,0,0,-9999,45,39,-9999
1961,12,18,0.37,0,0,-9999,41,36,-9999
1961,12,19,0.18,0,0,-9999,47,35,-9999
1961,12,20,0,0,0,-9999,35,31,-9999
1961,12,21,0,0,0,-9999,43,27,-9999
1961,12,22,0.16,0,0,-9999,47,26,-9999
1961,12,23,0.04,0,0.4,-9999,34,24,-9999
1961,12,24,0,0,0,-9999,31,26,-9999
1961,12,25,0,0,0,-9999,34,24,-9999
1961,12,26,0.03,0,0,-9999,53,30,-9999
1961,12,27,0.08,0,0.4,-9999,43,18,-9999
1961,12,28,0.03,1,0.7,-9999,23,3,-9999
1961,12,29,0,0,0,-9999,24,4,-9999
1961,12,30,0,0,0,-9999,31,8,-9999
1961,12,31,0,0,0,-9999,34,24,-9999
1962,1,1,0,0,0,-9999,25,20,-9999
1962,1,2,0,0,0,-9999,38,22,-9999
1962,1,3,0,0,0,-9999,58,30,-9999
1962,1,4,0.02,0,0,-9999,59,31,-9999
1962,1,5,0.24,0,0,-9999,51,40,-9999
1962,1,6,0.15,0,1.1,-9999,48,23,-9999
1962,1,7,0.06,1,0.6,-9999,32,21,-9999
1962,1,8,0.01,1,0.1,-9999,27,10,-9999
1962,1,9,0,0,0,-9999,12,-4,-9999
1962,1,10,0,0,0,-9999,-1,-11,-9999
1962,1,11,0,0,0,-9999,10,-10,-9999
1962,1,12,0,0,0,-9999,25,2,-9999
1962,1,13,0,0,0,-9999,37,13,-9999
1962,1,14,1.24,0,0,-9999,47,27,-9999
1962,1,15,0.37,0,0,-9999,43,23,-9999
1962,1,16,0,0,0,-9999,35,17,-9999
1962,1,17,0,0,0,-9999,28,12,-9999
1962,1,18,0,0,0,-9999,27,19,-9999
1962,1,19,0.11,1,1.1,-9999,26,19,-9999
1962,1,20,0,1,0,-9999,28,15,-9999
1962,1,21,1.06,0,0,-9999,47,28,-9999
1962,1,22,1.04,0,0,-9999,50,18,-9999
1962,1,23,0,0,0,-9999,32,16,-9999
1962,1,24,0,0,0,-9999,42,28,-9999
